customer_id,age,gender,country,annual_income,total_spend,num_orders,avg_order_value,preferred_category,acquisition_channel,payment_method,device_type,customer_segment,satisfaction_score,days_since_last_order,churn_risk,loyalty_points,email_open_rate,return_rate,referral_count,account_age_days,avg_session_duration_sec,pages_per_session,cart_abandonment_rate,discount_usage_rate,reviews_submitted,wishlist_items,mobile_app_user,newsletter_subscriber,region
ECO-00507,18,Female,USA,136138,10102,11,918.36,Food & Gourmet,Referral,Wallet,Mobile,At-Risk,4.0,54,0,10778,0.221,0.087,6,2356,167.0,4,0.047,0.642,1,7,0,1,North America
ECO-00508,35,Male,UK,128480,5976,6,996.0,Sports & Fitness,Organic Search,Credit Card,Tablet,Hibernating,5.0,5,0,6321,0.063,0.135,1,347,30.0,9,0.418,0.815,2,7,1,0,Europe
ECO-00509,27,Female,Canada,20744,1740,9,193.33,Beauty & Care,Organic Search,Debit Card,Mobile,Champion,3.0,0,0,6620,0.129,0.068,1,2154,30.0,8,0.318,0.29,0,2,0,1,North America
ECO-00510,23,Male,India,16520,1600,6,266.67,Food & Gourmet,Organic Search,Credit Card,Desktop,Loyal,4.0,118,0,11088,0.212,0.019,2,507,30.0,10,0.626,0.222,4,5,1,1,Asia Pacific
ECO-00511,49,Male,UAE,87685,5224,9,580.44,Fashion,Email,Credit Card,Mobile,Champion,4.0,48,0,14438,0.22,0.223,1,1387,30.0,10,0.404,0.36,4,4,0,1,Middle East
ECO-00512,30,Non-binary,South Korea,21123,1589,7,227.0,Books & Media,Paid Ads,Credit Card,Tablet,Potential Loyalist,1.0,21,0,3242,0.433,0.164,3,905,79.0,6,0.712,0.403,2,0,1,1,Asia Pacific
ECO-00513,35,Male,UK,25545,3027,13,232.85,Books & Media,Paid Ads,UPI,Mobile,Lost,4.0,72,0,14303,0.127,0.158,1,874,30.0,5,0.364,0.455,6,3,1,0,Europe
ECO-00514,24,Female,India,20974,765,13,58.85,Beauty & Care,Email,Credit Card,Desktop,Champion,4.0,41,0,10510,0.459,0.022,1,2401,30.0,7,0.313,0.162,0,6,0,1,Asia Pacific
ECO-00515,40,Female,USA,94924,9362,7,1337.43,Sports & Fitness,Paid Ads,Debit Card,Desktop,At-Risk,5.0,6,0,11894,0.203,0.078,4,1602,30.0,3,0.699,0.334,0,2,1,0,North America
ECO-00516,28,Male,South Korea,42071,1962,6,327.0,Sports & Fitness,Social Media,Credit Card,Mobile,Loyal,4.0,0,1,10447,0.329,0.057,1,1686,53.0,4,0.46,0.375,5,1,0,0,Asia Pacific
ECO-00517,25,Male,Australia,35531,1416,9,157.33,Sports & Fitness,Social Media,Debit Card,Mobile,Lost,2.0,54,0,12932,0.307,0.139,5,532,30.0,6,0.486,0.471,1,5,1,0,Asia Pacific
ECO-00518,26,Male,Germany,22911,2390,9,265.56,Books & Media,Email,UPI,Mobile,Loyal,3.0,32,0,1664,0.2,0.129,0,25,55.0,5,0.199,0.482,1,5,0,0,Europe
ECO-00519,42,Non-binary,USA,79156,3673,11,333.91,Electronics,Paid Ads,Credit Card,Mobile,At-Risk,5.0,80,1,14054,0.2545,0.06,2,1295,30.0,6,0.453,0.713,3,2,0,1,North America
ECO-00520,51,Male,Brazil,71569,4088,15,272.53,Beauty & Care,Paid Ads,UPI,Mobile,New Customer,5.0,39,0,424,0.137,0.125,2,938,30.0,6,0.276,0.756,4,5,0,0,Latin America
ECO-00521,40,Female,India,76425,3348,9,372.0,Books & Media,Organic Search,Wallet,Smart TV,New Customer,3.0,4,0,9530,0.084,0.079,2,768,30.0,5,0.668,0.786,4,8,0,1,Asia Pacific
ECO-00522,18,Female,India,18687,869,11,79.0,Home & Garden,Referral,Debit Card,Mobile,New Customer,4.0,0,0,14759,0.247,0.205,4,457,40.0,3,0.135,0.368,2,5,0,0,Asia Pacific
ECO-00523,29,Female,Mexico,14976,1144,9,127.11,Home & Garden,Social Media,Credit Card,Mobile,New Customer,4.0,5,0,8626,0.398,0.273,1,1205,81.0,9,0.595,0.463,2,4,0,0,Latin America
ECO-00524,60,Female,Germany,48698,2130,10,213.0,Beauty & Care,Social Media,Debit Card,Mobile,Loyal,4.0,42,0,7014,0.243,0.029,1,2374,42.0,5,0.741,0.165,0,3,1,1,Europe
ECO-00525,38,Male,South Korea,60173,3375,8,421.88,Sports & Fitness,Organic Search,Debit Card,Mobile,Loyal,4.0,249,1,9867,0.265,0.021,2,1471,35.0,3,0.546,0.694,0,1,1,1,Asia Pacific
ECO-00526,29,Male,Canada,59947,2663,6,443.83,Home & Garden,Organic Search,Debit Card,Mobile,Champion,2.0,25,0,12665,0.187,0.036,0,1924,30.0,6,0.657,0.691,2,6,0,1,North America
ECO-00527,35,Male,Germany,121818,5713,8,714.12,Books & Media,Social Media,UPI,Smart TV,Potential Loyalist,4.0,55,1,13481,0.187,0.081,0,1735,46.0,5,0.698,0.471,4,4,0,1,Europe
ECO-00528,20,Male,UK,34465,1815,5,363.0,Books & Media,Organic Search,Credit Card,Mobile,Hibernating,3.0,18,0,5376,0.358,0.175,1,1957,32.0,10,0.361,0.463,2,6,1,1,Europe
ECO-00529,31,Male,Canada,98827,8220,6,1370.0,Home & Garden,Organic Search,Debit Card,Mobile,Hibernating,4.0,164,1,432,0.267,0.322,0,1497,30.0,9,0.609,0.591,1,4,1,1,North America
ECO-00530,26,Male,South Korea,12181,1553,9,172.56,Toys & Games,Organic Search,UPI,Mobile,Champion,3.0,5,1,12203,0.654,0.031,2,143,30.0,9,0.283,0.396,4,2,1,1,Asia Pacific
ECO-00531,30,Male,Brazil,17142,1235,8,154.38,Fashion,Organic Search,Debit Card,Mobile,Loyal,4.0,14,1,14070,0.429,0.078,2,331,177.0,6,0.612,0.497,2,1,1,1,Latin America
ECO-00532,40,Male,Canada,51391,4106,12,342.17,Food & Gourmet,Email,Credit Card,Mobile,Loyal,5.0,69,0,9140,0.659,0.55,0,2198,30.0,9,0.439,0.339,5,7,1,0,North America
ECO-00533,45,Male,Australia,49173,2383,7,340.43,Beauty & Care,Social Media,Credit Card,Desktop,Loyal,3.0,0,0,10947,0.343,0.013,2,308,49.0,9,0.23,0.154,2,8,0,1,Asia Pacific
ECO-00534,23,Female,Japan,66962,7623,13,586.38,Home & Garden,Organic Search,Debit Card,Mobile,Lost,4.0,26,1,13468,0.046,0.18,2,1463,30.0,11,0.655,0.252,1,7,1,1,Asia Pacific
ECO-00535,18,Female,Australia,139113,12000,6,2000.0,Fashion,Referral,Credit Card,Mobile,New Customer,4.0,3,0,12837,0.158,0.083,2,2236,30.0,10,0.562,0.179,3,8,1,1,Asia Pacific
ECO-00536,38,Non-binary,USA,41414,3569,8,446.12,Food & Gourmet,Direct,UPI,Mobile,Loyal,5.0,12,0,14302,0.228,0.179,2,1797,85.0,7,0.231,0.643,2,6,0,1,North America
ECO-00537,37,Female,France,41756,4412,11,401.09,Beauty & Care,Referral,Debit Card,Desktop,Champion,5.0,30,0,8212,0.477,0.081,0,1890,30.0,6,0.874,0.434,2,5,1,1,Europe
ECO-00538,39,Male,South Korea,32746,1375,8,171.88,Electronics,Organic Search,Buy Now Pay Later,Mobile,Loyal,5.0,55,0,956,0.061,0.033,2,938,40.0,6,0.44,0.559,0,3,0,0,Asia Pacific
ECO-00539,21,Female,UAE,35128,1709,7,244.14,Sports & Fitness,Social Media,Credit Card,Mobile,Loyal,5.0,8,0,1462,0.15,0.012,1,2445,68.0,10,0.714,0.702,3,4,1,0,Middle East
ECO-00540,42,Female,UAE,90272,7423,14,530.21,Home & Garden,Paid Ads,Debit Card,Mobile,New Customer,3.0,17,1,395,0.232,0.003,1,7,33.0,5,0.518,0.452,1,4,1,0,Middle East
ECO-00541,27,Female,France,35894,2465,9,273.89,Food & Gourmet,Referral,UPI,Desktop,Hibernating,2.0,5,0,422,0.136,0.21,3,1609,66.0,5,0.183,0.217,1,1,1,0,Europe
ECO-00542,43,Male,Germany,53216,2283,16,142.69,Home & Garden,Organic Search,Wallet,Mobile,Champion,2.0,34,0,769,0.204,0.13,4,1891,30.0,11,0.603,0.212,2,5,1,1,Europe
ECO-00543,39,Male,India,36224,3198,9,355.33,Home & Garden,Email,Credit Card,Tablet,Potential Loyalist,4.0,96,0,6812,0.144,0.14,2,716,48.0,4,0.405,0.312,5,5,0,1,Asia Pacific
ECO-00544,34,Female,India,45246,4643,11,422.09,Fashion,Social Media,UPI,Desktop,At-Risk,3.0,124,1,3527,0.668,0.135,2,543,30.0,3,0.63,0.249,4,2,1,1,Asia Pacific
ECO-00545,24,Male,Canada,74542,6911,11,628.27,Electronics,Organic Search,Crypto,Desktop,Potential Loyalist,2.0,81,0,8004,0.151,0.458,3,2490,33.0,6,0.267,0.298,1,7,0,1,North America
ECO-00546,21,Male,Australia,54502,3190,6,531.67,Food & Gourmet,Social Media,Debit Card,Smart TV,Potential Loyalist,4.0,4,0,12056,0.534,0.046,3,1840,41.0,6,0.611,0.139,1,3,1,0,Asia Pacific
ECO-00547,26,Male,Mexico,141575,11562,9,1284.67,Books & Media,Email,Wallet,Desktop,Hibernating,3.0,11,0,2105,0.562,0.094,2,1217,37.0,8,0.326,0.214,1,8,0,1,Latin America
ECO-00548,23,Male,Brazil,43177,1451,4,362.75,Beauty & Care,Paid Ads,Wallet,Mobile,Champion,4.0,155,1,3320,0.684,0.094,4,505,66.0,8,0.516,0.66,3,6,0,0,Latin America
ECO-00549,36,Female,Mexico,74597,7459,10,745.9,Sports & Fitness,Social Media,Credit Card,Desktop,Loyal,5.0,164,1,4111,0.497,0.043,2,2105,30.0,4,0.347,0.313,3,3,1,1,Latin America
ECO-00550,31,Female,South Korea,14643,1349,6,224.83,Food & Gourmet,Paid Ads,Credit Card,Mobile,New Customer,5.0,36,0,1177,0.086,0.145,0,2169,30.0,13,0.495,0.583,3,5,1,0,Asia Pacific
ECO-00551,35,Female,UAE,50529,3527,7,503.86,Fashion,Organic Search,UPI,Mobile,Lost,4.0,20,0,60,0.423,0.155,2,382,30.0,4,0.606,0.207,1,1,1,1,Middle East
ECO-00552,32,Male,France,54339,5474,6,912.33,Home & Garden,Email,Debit Card,Desktop,Champion,3.0,6,0,7004,0.204,0.052,1,64,30.0,4,0.548,0.77,1,4,0,1,Europe
ECO-00553,34,Female,South Korea,25611,1413,8,176.62,Sports & Fitness,Direct,Debit Card,Mobile,Potential Loyalist,4.0,5,0,8355,0.476,0.109,1,1901,75.0,1,0.19,0.424,3,4,1,1,Asia Pacific
ECO-00554,34,Male,India,96722,3930,7,561.43,Fashion,Organic Search,UPI,Smart TV,Potential Loyalist,4.0,23,0,7099,0.377,0.092,2,88,42.0,3,0.386,0.225,1,7,1,1,Asia Pacific
ECO-00555,33,Male,Canada,51655,2422,12,201.83,Books & Media,Paid Ads,UPI,Mobile,New Customer,4.0,79,0,9109,0.327,0.099,1,243,30.0,6,0.305,0.175,4,2,0,1,North America
ECO-00556,36,Male,Canada,27147,2854,9,317.11,Sports & Fitness,Social Media,Wallet,Desktop,Potential Loyalist,4.0,45,0,14103,0.343,0.049,2,2096,30.0,7,0.434,0.686,3,4,0,0,North America
ECO-00557,20,Female,Canada,74579,8814,9,979.33,Sports & Fitness,Organic Search,Buy Now Pay Later,Desktop,Potential Loyalist,5.0,98,0,2800,0.169,0.008,2,2092,30.0,6,0.626,0.777,2,4,0,0,North America
ECO-00558,24,Female,UAE,135306,7451,5,1490.2,Beauty & Care,Direct,Credit Card,Mobile,New Customer,5.0,28,0,10592,0.042,0.052,4,1111,30.0,6,0.558,0.548,2,2,1,1,Middle East
ECO-00559,26,Female,France,20276,1681,9,186.78,Sports & Fitness,Organic Search,UPI,Mobile,Hibernating,5.0,27,1,14276,0.091,0.306,2,2189,30.0,5,0.45,0.428,2,5,1,0,Europe
ECO-00560,18,Female,Australia,68961,7456,8,932.0,Electronics,Organic Search,Credit Card,Mobile,Hibernating,4.0,0,0,7048,0.433,0.136,1,1534,48.0,7,0.155,0.16,3,6,0,0,Asia Pacific
ECO-00561,50,Female,South Korea,74266,5355,4,1338.75,Electronics,Organic Search,Debit Card,Mobile,New Customer,4.0,103,0,785,0.471,0.025,2,585,30.0,9,0.269,0.797,3,9,0,1,Asia Pacific
ECO-00562,25,Male,Brazil,18314,1954,7,279.14,Electronics,Referral,Wallet,Desktop,New Customer,5.0,29,0,2564,0.127,0.123,2,659,30.0,7,0.593,0.246,3,3,0,1,Latin America
ECO-00563,34,Male,UAE,40635,3479,5,695.8,Electronics,Referral,Credit Card,Desktop,Potential Loyalist,3.0,52,1,2802,0.34,0.02,0,1190,144.0,4,0.135,0.685,2,6,1,1,Middle East
ECO-00564,28,Non-binary,Canada,21656,2060,7,294.29,Books & Media,Organic Search,Debit Card,Mobile,At-Risk,3.0,78,0,4154,0.362,0.163,1,796,30.0,2,0.339,0.399,1,3,0,1,North America
ECO-00565,25,Male,Canada,87371,6362,9,706.89,Food & Gourmet,Paid Ads,Debit Card,Mobile,Potential Loyalist,4.0,58,0,13887,0.086,0.221,2,2284,65.0,7,0.443,0.888,0,3,0,0,North America
ECO-00566,22,Female,Canada,107251,9440,9,1048.89,Sports & Fitness,Organic Search,Crypto,Desktop,Hibernating,4.0,77,0,7622,0.041,0.125,2,2173,37.0,6,0.354,0.332,3,5,1,0,North America
ECO-00567,39,Female,USA,54128,6485,11,589.55,Electronics,Direct,Credit Card,Desktop,Champion,2.0,135,1,7244,0.248,0.159,1,816,59.0,5,0.439,0.331,0,5,1,1,North America
ECO-00568,38,Male,UK,129430,7063,7,1009.0,Books & Media,Email,UPI,Mobile,Champion,5.0,43,0,5753,0.188,0.033,0,781,30.0,8,0.543,0.511,1,5,0,0,Europe
ECO-00569,34,Male,France,23409,1099,11,99.91,Home & Garden,Referral,Credit Card,Desktop,Potential Loyalist,1.0,190,1,13119,0.128,0.16,6,681,72.0,9,0.602,0.49,2,3,1,1,Europe
ECO-00570,45,Male,South Korea,91634,10168,11,924.36,Electronics,Email,Credit Card,Mobile,New Customer,4.0,78,0,12083,0.192,0.379,2,218,36.0,6,0.745,0.295,2,5,0,0,Asia Pacific
ECO-00571,40,Male,UK,11284,640,12,53.33,Beauty & Care,Organic Search,Credit Card,Desktop,Loyal,5.0,22,0,12490,0.381,0.186,2,1743,30.0,5,0.695,0.651,0,0,1,1,Europe
ECO-00572,28,Female,UAE,41488,5082,8,635.25,Sports & Fitness,Email,Credit Card,Tablet,Potential Loyalist,5.0,126,1,12629,0.352,0.072,2,1135,30.0,4,0.406,0.639,4,3,1,0,Middle East
ECO-00573,34,Female,Germany,52934,2998,6,499.67,Home & Garden,Social Media,Credit Card,Desktop,Potential Loyalist,4.0,9,0,7692,0.26,0.098,0,1749,33.0,1,0.366,0.19,4,7,0,1,Europe
ECO-00574,30,Male,Canada,79788,5341,9,593.44,Toys & Games,Social Media,Credit Card,Desktop,Loyal,4.0,64,0,4155,0.219,0.215,1,1515,30.0,7,0.52,0.228,1,5,1,0,North America
ECO-00575,54,Male,Germany,31395,3218,12,268.17,Books & Media,Email,Credit Card,Desktop,Lost,4.0,55,0,3182,0.156,0.022,2,439,69.0,3,0.248,0.787,1,4,1,0,Europe
ECO-00576,35,Female,USA,40402,4429,5,885.8,Books & Media,Paid Ads,Credit Card,Tablet,At-Risk,4.0,13,0,7110,0.301,0.127,0,937,30.0,6,0.743,0.541,1,2,1,1,North America
ECO-00577,18,Male,France,64603,7854,2,3927.0,Electronics,Email,Credit Card,Mobile,At-Risk,4.0,40,0,14064,0.126,0.105,1,1568,72.0,5,0.742,0.867,4,6,1,1,Europe
ECO-00578,56,Male,Brazil,16724,995,7,142.14,Toys & Games,Email,Debit Card,Tablet,Potential Loyalist,5.0,61,0,7771,0.219,0.384,1,1814,30.0,6,0.485,0.05,0,4,0,1,Latin America
ECO-00579,18,Male,India,82332,9467,9,1051.89,Food & Gourmet,Organic Search,Buy Now Pay Later,Mobile,Champion,4.0,67,0,10368,0.261,0.038,2,1301,82.0,4,0.444,0.132,3,5,1,1,Asia Pacific
ECO-00580,55,Female,France,56676,5995,10,599.5,Toys & Games,Social Media,Buy Now Pay Later,Smart TV,Loyal,5.0,67,0,14597,0.347,0.104,3,1065,46.0,5,0.146,0.46,0,5,1,1,Europe
ECO-00581,34,Male,UK,111354,12000,6,2000.0,Electronics,Social Media,Credit Card,Mobile,New Customer,1.0,51,0,4388,0.061,0.074,1,2052,58.0,9,0.777,0.417,0,3,1,1,Europe
ECO-00582,34,Male,UAE,40310,4475,8,559.38,Sports & Fitness,Organic Search,Buy Now Pay Later,Mobile,At-Risk,5.0,52,0,7425,0.221,0.167,0,103,51.0,3,0.424,0.652,3,6,1,0,Middle East
ECO-00583,37,Male,India,70554,3613,5,722.6,Sports & Fitness,Email,Buy Now Pay Later,Smart TV,Potential Loyalist,5.0,17,1,13073,0.486,0.076,2,398,31.0,5,0.733,0.229,2,6,1,1,Asia Pacific
ECO-00584,32,Female,Japan,80330,8016,17,471.53,Books & Media,Social Media,UPI,Desktop,Potential Loyalist,5.0,57,0,2247,0.286,0.136,3,1173,30.0,6,0.266,0.172,0,2,0,1,Asia Pacific
ECO-00585,40,Male,UAE,49851,5354,8,669.25,Beauty & Care,Paid Ads,Credit Card,Desktop,Lost,3.0,24,0,8417,0.625,0.174,1,588,39.0,8,0.569,0.436,2,3,1,0,Middle East
ECO-00586,30,Female,Mexico,26226,1030,5,206.0,Books & Media,Paid Ads,UPI,Desktop,At-Risk,4.0,73,1,4189,0.276,0.105,1,1085,30.0,5,0.052,0.521,1,5,1,1,Latin America
ECO-00587,19,Male,UAE,33049,2556,10,255.6,Toys & Games,Organic Search,Wallet,Mobile,Champion,2.0,10,0,14450,0.12,0.359,4,1914,98.0,4,0.634,0.259,3,3,0,0,Middle East
ECO-00588,38,Female,Germany,363064,12000,8,1500.0,Electronics,Paid Ads,Wallet,Desktop,Potential Loyalist,1.0,7,1,4174,0.034,0.372,3,1378,30.0,3,0.557,0.25,1,4,1,0,Europe
ECO-00589,37,Non-binary,UK,33224,3057,9,339.67,Electronics,Social Media,Debit Card,Mobile,Champion,2.0,130,1,205,0.606,0.069,2,2306,51.0,2,0.274,0.446,1,5,0,1,Europe
ECO-00590,34,Male,UAE,66853,7335,10,733.5,Food & Gourmet,Referral,UPI,Mobile,At-Risk,2.0,34,0,4464,0.235,0.011,1,1147,38.0,7,0.63,0.467,1,3,1,0,Middle East
ECO-00591,46,Female,UK,96013,9445,11,858.64,Fashion,Social Media,UPI,Mobile,Potential Loyalist,5.0,168,0,3928,0.051,0.143,3,2287,89.0,2,0.668,0.647,5,8,1,0,Europe
ECO-00592,39,Male,India,80931,5978,7,854.0,Home & Garden,Social Media,Debit Card,Mobile,New Customer,4.0,46,0,7000,0.126,0.135,4,1385,34.0,8,0.342,0.195,2,5,1,1,Asia Pacific
ECO-00593,39,Male,UK,55074,3108,10,310.8,Sports & Fitness,Email,UPI,Desktop,Potential Loyalist,4.0,9,0,14564,0.104,0.145,0,310,51.0,10,0.472,0.132,2,4,1,0,Europe
ECO-00594,35,Male,Germany,35437,3141,14,224.36,Toys & Games,Organic Search,Buy Now Pay Later,Mobile,Potential Loyalist,2.0,57,1,7573,0.277,0.007,4,1823,30.0,6,0.313,0.406,1,9,0,1,Europe
ECO-00595,24,Male,UK,60573,6169,10,616.9,Home & Garden,Email,Debit Card,Desktop,Hibernating,5.0,26,0,8793,0.632,0.079,3,1945,30.0,12,0.608,0.332,7,7,1,0,Europe
ECO-00596,27,Female,UK,18772,670,6,111.67,Beauty & Care,Paid Ads,Credit Card,Mobile,New Customer,3.0,32,0,10688,0.335,0.205,4,1148,30.0,4,0.496,0.698,2,4,1,1,Europe
ECO-00597,35,Male,Canada,58647,4397,7,628.14,Books & Media,Organic Search,Debit Card,Desktop,Champion,4.0,27,1,11341,0.208,0.081,2,782,45.0,7,0.186,0.564,3,4,1,1,North America
ECO-00598,26,Male,South Korea,16857,1345,8,168.12,Fashion,Paid Ads,UPI,Mobile,New Customer,5.0,76,0,2695,0.213,0.203,1,1906,84.0,7,0.617,0.498,1,1,0,1,Asia Pacific
ECO-00599,39,Male,Canada,80623,4221,10,422.1,Fashion,Paid Ads,Debit Card,Smart TV,Champion,4.0,3,0,7243,0.408,0.175,1,1403,39.0,6,0.169,0.706,1,1,1,0,North America
ECO-00600,40,Male,Germany,38843,2787,8,348.38,Fashion,Organic Search,Wallet,Mobile,Potential Loyalist,5.0,51,0,1589,0.399,0.268,1,1247,125.0,5,0.637,0.281,1,6,0,1,Europe
ECO-00601,41,Female,South Korea,27485,3509,7,501.29,Electronics,Paid Ads,Buy Now Pay Later,Desktop,Champion,3.0,23,0,4628,0.276,0.198,2,2200,30.0,5,0.425,0.768,3,4,1,0,Asia Pacific
ECO-00602,48,Female,UK,13042,1149,8,143.62,Fashion,Social Media,UPI,Mobile,New Customer,4.0,171,1,6760,0.256,0.1,2,1889,30.0,4,0.842,0.118,2,7,1,1,Europe
ECO-00603,25,Non-binary,Canada,35861,1750,6,291.67,Beauty & Care,Social Media,Debit Card,Mobile,New Customer,5.0,18,0,640,0.246,0.302,0,1234,30.0,5,0.351,0.537,3,1,1,1,North America
ECO-00604,18,Female,UAE,50319,4295,9,477.22,Sports & Fitness,Email,Credit Card,Desktop,Champion,3.0,32,0,8175,0.33,0.033,1,1215,72.0,8,0.429,0.376,2,5,1,0,Middle East
ECO-00605,34,Male,Australia,10650,460,4,115.0,Toys & Games,Organic Search,Credit Card,Tablet,Loyal,4.0,12,0,10187,0.341,0.043,1,1282,30.0,5,0.156,0.248,3,1,1,1,Asia Pacific
ECO-00606,45,Male,Mexico,39262,2612,2,1306.0,Beauty & Care,Social Media,Credit Card,Desktop,Loyal,3.0,118,0,12889,0.022,0.05,0,2040,136.0,9,0.411,0.631,4,5,1,1,Latin America
ECO-00607,26,Male,UK,55854,6082,6,1013.67,Home & Garden,Organic Search,Wallet,Desktop,Loyal,2.0,22,0,6956,0.088,0.013,2,1771,30.0,10,0.679,0.577,0,7,1,0,Europe
ECO-00608,31,Male,USA,26550,1906,7,272.29,Beauty & Care,Email,UPI,Desktop,New Customer,5.0,54,0,2282,0.124,0.298,2,97,234.0,3,0.535,0.453,7,3,1,1,North America
ECO-00609,34,Female,Germany,52838,5933,6,988.83,Toys & Games,Social Media,Debit Card,Mobile,Potential Loyalist,4.0,33,0,2496,0.394,0.134,0,1176,30.0,6,0.292,0.481,0,4,1,0,Europe
ECO-00610,31,Female,Germany,55141,1848,6,308.0,Sports & Fitness,Organic Search,UPI,Mobile,Potential Loyalist,5.0,69,0,5419,0.276,0.202,1,1000,45.0,6,0.34,0.573,1,3,1,1,Europe
ECO-00611,39,Female,France,45659,2481,7,354.43,Beauty & Care,Organic Search,Credit Card,Desktop,Loyal,3.0,187,1,454,0.392,0.332,1,1150,32.0,8,0.575,0.075,0,4,1,1,Europe
ECO-00612,35,Male,South Korea,29994,857,10,85.7,Food & Gourmet,Paid Ads,Credit Card,Mobile,New Customer,4.0,33,0,7758,0.12,0.262,3,589,30.0,4,0.218,0.761,2,7,0,0,Asia Pacific
ECO-00613,19,Female,Germany,26535,2676,16,167.25,Home & Garden,Direct,Debit Card,Mobile,Loyal,5.0,36,0,6823,0.06,0.17,1,2270,33.0,5,0.42,0.502,7,1,0,1,Europe
ECO-00614,53,Non-binary,UK,26810,1995,12,166.25,Food & Gourmet,Social Media,Crypto,Mobile,Lost,3.0,90,0,14350,0.435,0.076,0,921,45.0,6,0.391,0.36,1,8,0,0,Europe
ECO-00615,41,Female,Germany,38400,2327,5,465.4,Books & Media,Organic Search,Debit Card,Mobile,Potential Loyalist,3.0,10,0,8277,0.073,0.187,1,194,30.0,7,0.341,0.672,1,2,0,1,Europe
ECO-00616,34,Female,Japan,42366,4564,9,507.11,Fashion,Referral,Debit Card,Tablet,New Customer,4.0,78,1,2558,0.252,0.143,1,2320,56.0,6,0.571,0.235,4,3,1,0,Asia Pacific
ECO-00617,35,Female,Germany,26196,1672,14,119.43,Beauty & Care,Social Media,Credit Card,Mobile,Champion,4.0,9,0,6828,0.721,0.322,1,1743,59.0,4,0.385,0.179,2,2,1,0,Europe
ECO-00618,23,Female,Brazil,55932,4679,10,467.9,Books & Media,Organic Search,Debit Card,Smart TV,Potential Loyalist,4.0,128,1,3990,0.299,0.082,2,853,52.0,3,0.793,0.245,2,7,0,0,Latin America
ECO-00619,21,Male,France,10241,520,14,37.14,Beauty & Care,Paid Ads,Buy Now Pay Later,Mobile,Champion,3.0,129,0,310,0.121,0.17,0,980,34.0,9,0.628,0.158,2,7,1,1,Europe
ECO-00620,24,Male,South Korea,13690,391,8,48.88,Home & Garden,Paid Ads,UPI,Desktop,Hibernating,4.0,86,0,1498,0.176,0.01,1,1905,70.0,6,0.251,0.27,3,4,0,0,Asia Pacific
ECO-00621,42,Male,France,29639,1665,10,166.5,Toys & Games,Social Media,Credit Card,Mobile,Hibernating,5.0,32,0,12271,0.711,0.214,8,1200,34.0,5,0.563,0.731,2,1,0,1,Europe
ECO-00622,53,Female,Germany,23758,1133,10,113.3,Toys & Games,Social Media,Credit Card,Smart TV,Hibernating,5.0,54,0,3130,0.259,0.09,4,290,39.0,5,0.599,0.821,4,4,1,1,Europe
ECO-00623,44,Male,Mexico,65447,3077,10,307.7,Electronics,Paid Ads,Credit Card,Tablet,Loyal,5.0,277,1,2438,0.509,0.156,2,1518,30.0,11,0.309,0.41,2,5,0,1,Latin America
ECO-00624,31,Male,Canada,4767,164,8,20.5,Fashion,Email,Credit Card,Mobile,New Customer,4.0,8,0,5714,0.426,0.156,1,892,104.0,6,0.683,0.195,2,1,0,0,North America
ECO-00625,41,Male,USA,31902,2815,13,216.54,Electronics,Direct,Credit Card,Mobile,At-Risk,4.0,99,0,13417,0.461,0.015,4,1282,30.0,4,0.46,0.36,0,4,0,0,North America
ECO-00626,49,Female,Mexico,39602,4744,13,364.92,Electronics,Organic Search,UPI,Mobile,New Customer,2.0,15,0,514,0.262,0.217,2,754,89.0,9,0.618,0.544,3,2,1,0,Latin America
ECO-00627,26,Female,Japan,88783,10284,7,1469.14,Books & Media,Social Media,Debit Card,Desktop,Loyal,4.0,5,0,7849,0.14,0.097,4,1688,30.0,8,0.384,0.31,1,4,1,1,Asia Pacific
ECO-00628,46,Male,Japan,46119,4027,9,447.44,Sports & Fitness,Email,Debit Card,Mobile,Hibernating,4.0,18,0,13311,0.153,0.013,2,2009,30.0,7,0.256,0.127,0,5,0,0,Asia Pacific
ECO-00629,42,Male,Mexico,55743,3295,7,470.71,Home & Garden,Social Media,Debit Card,Mobile,Loyal,5.0,98,0,9263,0.349,0.128,4,2147,132.0,4,0.428,0.723,2,5,1,0,Latin America
ECO-00630,25,Male,Mexico,46440,4496,9,499.56,Electronics,Social Media,Credit Card,Mobile,New Customer,5.0,39,0,13222,0.271,0.42,2,973,33.0,9,0.389,0.217,2,3,0,1,Latin America
ECO-00631,40,Male,India,68618,3272,12,272.67,Toys & Games,Paid Ads,Wallet,Desktop,At-Risk,4.0,63,1,4389,0.273,0.264,1,1054,30.0,15,0.299,0.522,1,2,1,1,Asia Pacific
ECO-00632,58,Female,Canada,177177,11413,8,1426.62,Toys & Games,Referral,Wallet,Desktop,Potential Loyalist,3.0,54,0,7888,0.211,0.097,3,2356,166.0,5,0.826,0.284,1,4,1,1,North America
ECO-00633,31,Female,Canada,111236,6935,8,866.88,Books & Media,Social Media,UPI,Mobile,Loyal,2.0,48,0,5374,0.357,0.098,2,1083,59.0,7,0.415,0.095,2,2,1,0,North America
ECO-00634,45,Male,South Korea,185728,7308,11,664.36,Toys & Games,Social Media,Debit Card,Desktop,New Customer,3.0,5,0,701,0.391,0.037,4,1632,30.0,7,0.524,0.3,1,3,1,1,Asia Pacific
