customer_id,age,gender,country,annual_income,total_spend,num_orders,avg_order_value,preferred_category,acquisition_channel,payment_method,device_type,customer_segment,satisfaction_score,days_since_last_order,churn_risk,loyalty_points,email_open_rate,return_rate,referral_count,account_age_days,avg_session_duration_sec,pages_per_session,cart_abandonment_rate,discount_usage_rate,reviews_submitted,wishlist_items,mobile_app_user,newsletter_subscriber,region,clv_score,engagement_score,spend_to_income_ratio,recency_score,digital_maturity_score,value_tier,income_bracket,age_group,tenure_tier,session_depth,rfm_score,cluster,pca1,pca2
ECO-00348,33,Male,France,41571,4317,7,616.71,Sports & Fitness,Referral,Credit Card,Mobile,Potential Loyalist,1.0,28,1,5071,0.655,0.11,2,872,31.0,5,0.209,0.41,0,3,1,1,Europe,768.43,0.3254,0.1038,0.93,0.7375,Bronze,High,Millennial (26-35),2-4yr,Bouncer,0.4743,3,-0.9272022986796254,0.4599049497920353
ECO-00349,22,Male,France,14056,660,10,66.0,Fashion,Social Media,Buy Now Pay Later,Mobile,Champion,5.0,25,1,12996,0.478,0.16,1,468,30.0,6,0.323,0.432,2,3,1,1,Europe,554.4,0.3012,0.047,0.9375,0.745,Bronze,Low,Gen Z (18-25),1-2yr,Bouncer,0.403,0,-1.112406378552199,1.1379348661815736
ECO-00350,28,Male,USA,31517,1658,6,276.33,Beauty & Care,Direct,Buy Now Pay Later,Desktop,Loyal,4.0,104,1,7308,0.381,0.39,1,738,30.0,6,0.503,0.15,3,3,1,0,North America,809.1,0.1678,0.0526,0.74,0.445,Bronze,Mid,Millennial (26-35),2-4yr,Bouncer,0.3354,2,-0.9927108226406389,-1.1276015446882124
ECO-00351,29,Male,Canada,64091,5220,10,522.0,Electronics,Direct,Credit Card,Mobile,Champion,2.0,30,1,3494,0.183,0.166,2,767,38.0,6,0.2,0.378,2,4,0,1,North America,1741.39,0.2374,0.0814,0.925,0.345,Gold,Premium,Millennial (26-35),2-4yr,Bouncer,0.5126,3,-0.2564614239384018,0.3090930064206138
ECO-00352,29,Male,UAE,30125,1597,14,114.07,Home & Garden,Organic Search,Debit Card,Mobile,Potential Loyalist,4.0,1,0,14629,0.472,0.233,1,631,56.0,7,0.698,0.735,2,2,1,1,Middle East,979.92,0.3188,0.053,0.9975,0.7525,Silver,Mid,Millennial (26-35),1-2yr,Bouncer,0.4707,0,-1.0105799134705458,2.1776059959828973
ECO-00353,31,Female,UK,32861,2714,12,226.17,Electronics,Organic Search,Buy Now Pay Later,Mobile,Hibernating,5.0,18,0,6479,0.084,0.181,4,2020,30.0,10,0.306,0.357,2,2,1,1,Europe,2222.77,0.251,0.0826,0.955,0.775,Gold,Mid,Millennial (26-35),4yr+,Bouncer,0.4721,0,-0.09583023351672791,1.0777595874117045
ECO-00354,21,Female,France,32887,2879,5,575.8,Electronics,Referral,UPI,Mobile,Potential Loyalist,2.0,3,1,2192,0.261,0.159,0,619,30.0,5,0.404,0.181,3,3,1,1,Europe,968.5,0.2211,0.0875,0.9925,0.7375,Silver,Mid,Gen Z (18-25),1-2yr,Bouncer,0.4485,3,-1.004879000362041,-1.100720467554681
ECO-00355,30,Female,Mexico,188265,12000,9,1333.33,Books & Media,Organic Search,Credit Card,Desktop,At-Risk,4.0,14,1,2314,0.188,0.087,3,1321,30.0,6,0.349,0.04,2,3,1,1,Latin America,8764.8,0.2445,0.0637,0.965,0.745,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.6902,1,4.262461351172522,0.24950737819343186
ECO-00356,49,Male,Germany,26409,3095,15,206.33,Electronics,Organic Search,Debit Card,Tablet,At-Risk,2.0,96,0,11918,0.139,0.128,2,1145,91.0,2,0.557,0.339,4,5,1,0,Europe,1079.54,0.1522,0.1172,0.76,0.415,Silver,Mid,Boomer (46-55),2-4yr,Bouncer,0.4309,3,-1.1433800620521382,0.726405290786391
ECO-00357,24,Male,USA,14434,907,6,151.17,Electronics,Referral,UPI,Mobile,Lost,3.0,18,1,4233,0.176,0.02,2,284,30.0,5,0.29,0.289,2,4,1,0,North America,533.32,0.1165,0.0628,0.955,0.4375,Bronze,Low,Gen Z (18-25),3-12mo,Bouncer,0.3919,3,-1.4928159566058923,-1.8791555021667172
ECO-00358,42,Male,South Korea,14485,526,8,65.75,Books & Media,Email,Credit Card,Desktop,Loyal,5.0,132,1,7254,0.362,0.144,0,2328,85.0,7,0.352,0.586,3,4,1,0,Asia Pacific,450.26,0.1638,0.0363,0.67,0.4525,Bronze,Low,Gen X (36-45),4yr+,Bouncer,0.2943,2,-1.2236176763135762,-0.5873094388634067
ECO-00359,57,Male,UAE,46431,703,12,58.58,Sports & Fitness,Email,UPI,Tablet,Champion,5.0,28,0,61,0.205,0.078,2,1972,95.0,3,0.415,0.452,2,1,1,1,Middle East,648.17,0.2438,0.0151,0.93,0.7225,Bronze,High,Senior (56+),4yr+,Bouncer,0.4131,0,-1.1332420144758744,1.0160453859296006
ECO-00360,31,Female,South Korea,25186,2827,7,403.86,Sports & Fitness,Email,Debit Card,Desktop,Champion,4.0,4,0,2608,0.474,0.285,0,642,30.0,4,0.411,0.212,0,4,1,0,Asia Pacific,1617.04,0.1577,0.1122,0.99,0.43,Gold,Low,Millennial (26-35),1-2yr,Bouncer,0.458,0,-0.43741207082151734,-1.1782227014087434
ECO-00361,48,Female,USA,33290,3641,9,404.56,Sports & Fitness,Paid Ads,Buy Now Pay Later,Mobile,Loyal,4.0,154,1,8966,0.164,0.136,5,771,100.0,7,0.721,0.553,0,3,0,1,North America,2516.66,0.246,0.1094,0.615,0.3525,Platinum,Mid,Boomer (46-55),2-4yr,Bouncer,0.3588,2,0.0522538449302799,0.507021304109603
ECO-00362,19,Female,USA,57318,6213,8,776.62,Sports & Fitness,Social Media,Debit Card,Mobile,Loyal,4.0,233,0,11535,0.276,0.299,2,178,157.0,3,0.406,0.557,2,4,0,1,North America,3484.25,0.2448,0.1084,0.4175,0.3225,Platinum,High,Gen Z (18-25),3-12mo,Browser,0.3481,2,1.0183450972495673,0.4006112038392445
ECO-00363,47,Male,India,63042,6447,4,1611.75,Toys & Games,Email,Credit Card,Mobile,At-Risk,5.0,37,0,2757,0.205,0.338,1,652,30.0,5,0.376,0.661,0,5,0,0,Asia Pacific,4267.91,0.0904,0.1023,0.9075,0.0375,Diamond,Premium,Boomer (46-55),1-2yr,Bouncer,0.5021,1,1.5886257775226533,-2.479578194219742
ECO-00364,36,Female,Japan,25430,1773,7,253.29,Fashion,Organic Search,Wallet,Tablet,Lost,5.0,33,0,11432,0.235,0.243,1,1847,30.0,4,0.377,0.255,3,3,0,0,Asia Pacific,1342.16,0.1304,0.0697,0.9175,0.03,Silver,Mid,Gen X (36-45),4yr+,Bouncer,0.4063,0,-0.5945354309577245,-1.357123075464122
ECO-00365,47,Female,Brazil,147145,7609,3,2536.33,Beauty & Care,Organic Search,Debit Card,Desktop,Hibernating,4.0,79,0,5032,0.2765,0.108,1,1667,30.0,6,0.648,0.129,1,6,1,1,Latin America,5429.78,0.2141,0.0517,0.8025,0.745,Diamond,Premium,Boomer (46-55),4yr+,Bouncer,0.4886,1,2.129732522532215,-1.3879755532816205
ECO-00366,24,Male,UK,111553,7341,13,564.69,Sports & Fitness,Paid Ads,Credit Card,Desktop,At-Risk,5.0,203,0,8002,0.429,0.075,1,2211,30.0,7,0.572,0.065,5,0,1,0,Europe,6790.42,0.2264,0.0658,0.4925,0.4525,Diamond,Premium,Gen Z (18-25),4yr+,Bouncer,0.4317,2,2.5479190313974547,1.414043210091829
ECO-00367,35,Female,USA,116801,7181,7,1025.86,Sports & Fitness,Email,UPI,Desktop,Potential Loyalist,5.0,17,0,14834,0.451,0.192,0,719,30.0,4,0.074,0.639,3,4,1,0,North America,5802.25,0.1744,0.0615,0.9575,0.43,Diamond,Premium,Millennial (26-35),1-2yr,Bouncer,0.5555,1,2.282735445523826,-0.9103375618415867
ECO-00368,21,Male,South Korea,54399,5489,10,548.9,Fashion,Organic Search,UPI,Mobile,Potential Loyalist,5.0,11,1,2867,0.619,0.176,6,344,30.0,5,0.541,0.14,0,6,1,1,Asia Pacific,4522.94,0.3689,0.1009,0.9725,0.7375,Diamond,High,Gen Z (18-25),3-12mo,Bouncer,0.5359,1,1.4650204548486616,1.8363078132029977
ECO-00369,30,Non-binary,USA,46038,5169,16,323.06,Sports & Fitness,Social Media,Credit Card,Tablet,Loyal,5.0,53,0,13246,0.538,0.149,0,1596,30.0,4,0.272,0.395,2,3,1,1,North America,4398.82,0.3262,0.1123,0.8675,0.73,Diamond,High,Millennial (26-35),4yr+,Bouncer,0.5262,0,1.208084439347946,2.892923949511191
ECO-00370,18,Male,South Korea,46065,4254,9,472.67,Sports & Fitness,Paid Ads,Credit Card,Smart TV,Potential Loyalist,4.0,35,0,1463,0.359,0.035,4,640,119.0,6,0.618,0.721,3,4,0,1,Asia Pacific,3284.09,0.3047,0.0923,0.9125,0.345,Platinum,High,Gen Z (18-25),1-2yr,Bouncer,0.4782,0,0.5110107498337793,0.9087190430239934
ECO-00371,33,Female,Australia,75898,3958,11,359.82,Home & Garden,Paid Ads,Debit Card,Tablet,At-Risk,4.0,43,0,972,0.028,0.199,1,70,30.0,4,0.299,0.912,1,3,0,1,Asia Pacific,2536.29,0.1803,0.0521,0.8925,0.33,Platinum,Premium,Millennial (26-35),<3mo,Bouncer,0.4755,0,0.08600156669192935,0.08645147934662993
ECO-00372,24,Female,UK,12647,1203,9,133.67,Books & Media,Organic Search,Debit Card,Mobile,New Customer,4.0,31,0,4282,0.807,0.058,2,568,30.0,4,0.415,0.384,4,4,1,1,Europe,906.58,0.3992,0.0951,0.9225,0.73,Silver,Low,Gen Z (18-25),1-2yr,Bouncer,0.4054,0,-1.0075289235018428,1.8892799336642248
ECO-00373,26,Male,Mexico,90756,10505,9,1167.22,Sports & Fitness,Organic Search,Debit Card,Mobile,Loyal,5.0,116,1,10142,0.323,0.027,0,2079,42.0,5,0.452,0.196,1,2,1,1,Latin America,10221.36,0.2382,0.1157,0.71,0.7375,Diamond,Premium,Millennial (26-35),4yr+,Bouncer,0.5636,1,4.593063342095795,0.43873467316088655
ECO-00374,43,Male,Canada,70753,5808,10,580.8,Food & Gourmet,Email,Wallet,Mobile,At-Risk,5.0,104,0,9085,0.325,0.045,3,1593,30.0,8,0.408,0.222,2,2,0,1,North America,5546.64,0.2879,0.0821,0.74,0.36,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.4625,1,1.8441356430571774,1.160999063217362
ECO-00375,18,Male,Canada,51446,3948,5,789.6,Fashion,Organic Search,Credit Card,Mobile,New Customer,2.0,134,0,10796,0.312,0.04,2,1418,30.0,4,0.473,0.619,2,3,1,1,North America,1516.03,0.2438,0.0767,0.665,0.73,Gold,High,Gen Z (18-25),2-4yr,Bouncer,0.3606,2,-0.564994205628026,-0.6200438844075068
ECO-00376,23,Female,USA,74347,8961,10,896.1,Electronics,Social Media,Debit Card,Mobile,Loyal,4.0,7,0,13484,0.119,0.046,1,295,109.0,3,0.423,0.231,3,3,1,1,North America,6839.04,0.2114,0.1205,0.9825,0.7225,Diamond,Premium,Gen Z (18-25),3-12mo,Bouncer,0.6262,1,2.8257989005959474,0.12272191371832859
ECO-00377,23,Male,Australia,51994,5059,5,1011.8,Food & Gourmet,Organic Search,UPI,Mobile,Potential Loyalist,5.0,20,0,7320,0.289,0.11,3,1536,67.0,4,0.654,0.498,2,4,0,1,Asia Pacific,4502.51,0.2481,0.0973,0.95,0.33,Diamond,High,Gen Z (18-25),4yr+,Bouncer,0.4881,1,1.388016322378684,-0.6076136573043229
ECO-00378,38,Female,UAE,25361,1815,15,121.0,Fashion,Referral,Credit Card,Desktop,Potential Loyalist,5.0,27,0,6056,0.137,0.098,4,1788,40.0,8,0.693,0.348,2,4,1,0,Middle East,1637.13,0.1718,0.0716,0.9325,0.46,Gold,Low,Gen X (36-45),4yr+,Bouncer,0.4592,0,-0.6096243307153402,0.9739204962962958
ECO-00379,46,Non-binary,France,52833,2674,13,205.69,Toys & Games,Email,UPI,Mobile,Hibernating,4.0,121,1,3612,0.449,0.241,1,422,59.0,3,0.535,0.62,1,5,1,0,Europe,1623.65,0.1914,0.0506,0.6975,0.4225,Gold,High,Boomer (46-55),1-2yr,Bouncer,0.3868,2,-0.584716695468347,0.8209464798227815
ECO-00380,31,Male,USA,61761,5078,8,634.75,Beauty & Care,Referral,Debit Card,Mobile,New Customer,5.0,98,1,4184,0.183,0.053,2,2035,40.0,5,0.251,0.375,1,3,1,0,North America,4808.87,0.1191,0.0822,0.755,0.4375,Diamond,High,Millennial (26-35),4yr+,Bouncer,0.4379,1,1.3719315120086677,-1.1052726649853792
ECO-00381,28,Female,India,24147,964,7,137.71,Home & Garden,Email,Debit Card,Mobile,Loyal,5.0,15,0,6658,0.724,0.044,2,2450,30.0,11,0.094,0.193,4,3,1,1,Asia Pacific,921.58,0.3877,0.0399,0.9625,0.7825,Silver,Low,Millennial (26-35),4yr+,Bouncer,0.4018,0,-0.8153712126346362,1.317080594268084
ECO-00382,46,Female,Germany,34355,2251,9,250.11,Fashion,Paid Ads,Credit Card,Desktop,At-Risk,4.0,3,0,5986,0.361,0.021,3,2007,79.0,5,0.738,0.533,0,4,1,1,Europe,1762.98,0.2702,0.0655,0.9925,0.7375,Gold,Mid,Boomer (46-55),4yr+,Bouncer,0.4561,0,-0.5122702644334822,0.4826526338815119
ECO-00383,38,Male,Australia,37247,1865,9,207.22,Fashion,Email,Wallet,Mobile,Champion,5.0,0,0,4588,0.334,0.227,2,1173,184.0,3,0.365,0.542,5,7,1,1,Asia Pacific,1441.64,0.286,0.0501,1.0,0.7225,Silver,Mid,Gen X (36-45),2-4yr,Browser,0.4491,0,-0.4979298917497807,0.6960868788952673
ECO-00384,33,Male,Germany,26191,619,7,88.43,Electronics,Social Media,Debit Card,Desktop,Lost,4.0,53,0,12295,0.098,0.21,2,1264,30.0,3,0.493,0.132,2,4,0,1,Europe,391.21,0.1962,0.0236,0.8675,0.3225,Bronze,Mid,Millennial (26-35),2-4yr,Bouncer,0.3599,0,-1.3874997457091072,-0.6842869844411139
ECO-00385,46,Female,UK,106357,9254,5,1850.8,Books & Media,Email,Debit Card,Desktop,Loyal,3.0,20,0,12675,0.149,0.008,0,920,30.0,10,0.412,0.75,1,1,1,1,Europe,5507.98,0.1906,0.087,0.95,0.775,Diamond,Premium,Boomer (46-55),2-4yr,Bouncer,0.593,1,2.3075166257634607,-1.3258277906779523
ECO-00386,35,Non-binary,UAE,51543,4923,10,492.3,Electronics,Email,Credit Card,Mobile,At-Risk,2.0,7,0,14581,0.422,0.282,0,866,83.0,3,0.466,0.404,2,6,0,0,Middle East,1413.89,0.1697,0.0955,0.9825,0.0225,Silver,High,Millennial (26-35),2-4yr,Bouncer,0.5253,3,-0.4693934060149501,-0.44700046070611765
ECO-00387,27,Female,USA,34073,2240,7,320.0,Books & Media,Social Media,Credit Card,Smart TV,Lost,2.0,26,0,6100,0.229,0.007,0,873,30.0,4,0.314,0.356,3,7,1,1,North America,889.73,0.2189,0.0657,0.935,0.73,Silver,Mid,Millennial (26-35),2-4yr,Bouncer,0.4241,3,-1.2289561117387122,-0.6039720847341282
ECO-00388,47,Female,Australia,97905,3260,4,815.0,Home & Garden,Paid Ads,Credit Card,Desktop,Champion,3.0,14,0,2231,0.097,0.007,2,286,42.0,4,0.098,0.411,6,3,0,1,Asia Pacific,1942.31,0.2159,0.0333,0.965,0.33,Gold,Premium,Boomer (46-55),3-12mo,Bouncer,0.4426,3,-0.35081791323662015,-1.3143534350795552
ECO-00389,37,Male,Australia,32471,2779,13,213.77,Sports & Fitness,Organic Search,Debit Card,Mobile,Loyal,4.0,11,0,13882,0.195,0.035,5,1630,40.0,5,0.298,0.706,3,3,1,1,Asia Pacific,2145.39,0.2879,0.0856,0.9725,0.7375,Gold,Mid,Gen X (36-45),4yr+,Bouncer,0.4857,0,-0.31835539245167327,1.6369114867760435
ECO-00390,26,Non-binary,UK,4646,412,9,45.78,Beauty & Care,Social Media,Debit Card,Desktop,Loyal,3.0,41,0,7722,0.142,0.004,1,51,34.0,7,0.234,0.127,1,7,1,1,Europe,246.21,0.208,0.0887,0.8975,0.7525,Bronze,Low,Millennial (26-35),<3mo,Bouncer,0.3769,3,-1.728783901487183,-0.1600537652243553
ECO-00391,22,Male,Canada,13699,1904,9,211.56,Sports & Fitness,Organic Search,Crypto,Tablet,New Customer,2.0,14,0,6414,0.368,0.452,3,2133,30.0,2,0.559,0.598,1,6,1,0,North America,417.36,0.172,0.139,0.965,0.415,Bronze,Low,Gen Z (18-25),4yr+,Bouncer,0.4378,3,-1.5301111980502276,-0.6455863528830074
ECO-00392,32,Male,Mexico,37146,3452,9,383.56,Beauty & Care,Email,Credit Card,Mobile,Lost,4.0,20,0,5402,0.229,0.237,0,667,55.0,4,0.443,0.529,3,7,1,1,Latin America,2107.1,0.2272,0.0929,0.95,0.73,Gold,Mid,Millennial (26-35),1-2yr,Bouncer,0.4713,0,-0.12338440835641935,0.060165151229717384
ECO-00393,36,Male,Canada,77819,4293,11,390.27,Books & Media,Email,Credit Card,Mobile,Potential Loyalist,5.0,141,1,8015,0.231,0.189,3,2223,30.0,3,0.27,0.322,3,0,1,0,North America,3481.62,0.1636,0.0552,0.6475,0.4225,Platinum,Premium,Gen X (36-45),4yr+,Bouncer,0.3981,2,0.6822718279152721,0.15011663894486116
ECO-00394,30,Female,Japan,73686,8824,10,882.4,Beauty & Care,Social Media,Credit Card,Desktop,At-Risk,4.0,3,0,6591,0.276,0.244,1,1335,30.0,5,0.218,0.646,1,3,0,1,Asia Pacific,5336.76,0.2407,0.1198,0.9925,0.3375,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.6263,1,2.2889352921971526,0.4142684481295679
ECO-00395,27,Male,Japan,27134,1433,7,204.71,Sports & Fitness,Email,Wallet,Mobile,Hibernating,5.0,128,0,1799,0.319,0.062,3,2195,30.0,9,0.38,0.222,1,2,1,1,Asia Pacific,1344.15,0.2689,0.0528,0.68,0.7675,Silver,Mid,Millennial (26-35),4yr+,Bouncer,0.3147,2,-0.6272280128354714,0.2764510673646301
ECO-00396,34,Female,Canada,44527,4060,9,451.11,Toys & Games,Referral,UPI,Mobile,Hibernating,2.0,11,0,14034,0.174,0.063,0,371,30.0,5,0.347,0.295,2,3,1,1,North America,1521.69,0.2085,0.0912,0.9725,0.7375,Gold,High,Millennial (26-35),1-2yr,Bouncer,0.4944,3,-0.6069403365549996,-0.2661376071023905
ECO-00397,52,Female,South Korea,29470,1637,9,181.89,Beauty & Care,Social Media,Credit Card,Desktop,New Customer,2.0,72,0,8625,0.197,0.224,3,996,31.0,6,0.275,0.365,0,3,0,1,Asia Pacific,508.12,0.2318,0.0555,0.82,0.345,Bronze,Mid,Boomer (46-55),2-4yr,Bouncer,0.3804,3,-1.5451054144834284,0.09197183207106119
ECO-00398,37,Female,UK,21371,2263,9,251.44,Sports & Fitness,Organic Search,UPI,Desktop,Champion,5.0,64,0,6360,0.359,0.141,3,1118,30.0,6,0.218,0.234,2,8,1,0,Europe,1943.92,0.1873,0.1059,0.84,0.445,Gold,Low,Gen X (36-45),2-4yr,Bouncer,0.4031,0,-0.2829882735410222,-0.22256681784406074
ECO-00399,39,Female,South Korea,84780,3296,8,412.0,Home & Garden,Organic Search,Wallet,Tablet,Loyal,4.0,31,0,9060,0.345,0.281,2,125,67.0,1,0.448,0.589,1,1,0,1,Asia Pacific,1895.86,0.2496,0.0389,0.9225,0.3075,Gold,Premium,Gen X (36-45),3-12mo,Bouncer,0.4519,0,-0.20715480633983438,0.07716315567091166
ECO-00400,32,Female,Japan,92022,10955,10,1095.5,Books & Media,Organic Search,UPI,Mobile,Champion,4.0,91,0,14713,0.147,0.231,0,2239,50.0,8,0.336,0.372,3,3,1,0,Asia Pacific,6739.52,0.1209,0.119,0.7725,0.46,Diamond,Premium,Millennial (26-35),4yr+,Bouncer,0.6026,1,3.2231290300323883,-0.6814372579982129
ECO-00401,38,Male,Mexico,23399,2217,6,369.5,Electronics,Referral,Credit Card,Desktop,New Customer,5.0,66,0,1527,0.386,0.044,1,2368,30.0,3,0.299,0.55,3,5,1,1,Latin America,2119.45,0.2615,0.0947,0.835,0.7225,Gold,Low,Gen X (36-45),4yr+,Bouncer,0.3827,0,-0.14475278774241088,-0.15097347703001246
ECO-00402,34,Female,South Korea,46403,1541,3,513.67,Beauty & Care,Referral,UPI,Mobile,Loyal,5.0,29,0,12143,0.083,0.159,2,1686,35.0,6,0.069,0.126,3,2,0,1,Asia Pacific,1295.98,0.1908,0.0332,0.9275,0.345,Silver,High,Millennial (26-35),4yr+,Bouncer,0.3807,0,-0.5651018209911997,-1.6807892482321518
ECO-00403,41,Female,Germany,18381,784,6,130.67,Sports & Fitness,Email,Credit Card,Desktop,At-Risk,2.0,88,1,13144,0.557,0.025,2,338,30.0,9,0.359,0.527,4,7,1,1,Europe,305.76,0.3368,0.0427,0.78,0.7675,Bronze,Low,Gen X (36-45),3-12mo,Bouncer,0.3276,3,-1.7216582957343,0.5133966385080821
ECO-00404,32,Male,UK,49745,3030,11,275.45,Beauty & Care,Organic Search,Debit Card,Desktop,At-Risk,3.0,5,0,11892,0.493,0.126,2,1987,30.0,3,0.286,0.86,6,3,1,1,Europe,1588.93,0.3416,0.0609,0.9875,0.7225,Gold,High,Millennial (26-35),4yr+,Bouncer,0.4855,3,-0.5979225196507669,1.6567890063053388
ECO-00405,40,Female,Brazil,61426,3844,11,349.45,Books & Media,Paid Ads,Credit Card,Desktop,Hibernating,5.0,33,0,4945,0.43,0.062,4,1274,30.0,9,0.203,0.389,2,9,1,0,Latin America,3605.67,0.2308,0.0626,0.9175,0.4675,Platinum,High,Gen X (36-45),2-4yr,Bouncer,0.4814,0,0.6628068647547263,0.6604566037611833
ECO-00406,35,Female,Brazil,57163,6038,8,754.75,Food & Gourmet,Paid Ads,Debit Card,Mobile,New Customer,5.0,100,0,13450,0.123,0.009,3,736,30.0,6,0.506,0.402,6,4,0,1,Latin America,5983.66,0.2541,0.1056,0.75,0.345,Diamond,High,Millennial (26-35),2-4yr,Bouncer,0.4601,1,2.0725179526226367,0.32395781361657316
ECO-00407,42,Male,France,101442,6357,13,489.0,Toys & Games,Referral,Wallet,Mobile,Hibernating,4.0,35,0,12799,0.174,0.009,4,2023,43.0,5,0.167,0.229,1,2,1,0,Europe,5039.83,0.1577,0.0627,0.9125,0.4375,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.5541,1,1.4872581073891762,0.3193331359378425
ECO-00408,19,Male,South Korea,51193,5266,8,658.25,Beauty & Care,Paid Ads,Credit Card,Mobile,Loyal,2.0,120,0,13902,0.2545,0.028,1,1479,30.0,6,0.383,0.298,0,5,0,0,Asia Pacific,2047.42,0.122,0.1029,0.7,0.045,Gold,High,Gen Z (18-25),2-4yr,Bouncer,0.4233,3,-0.16979679864363031,-1.2138002143473707
ECO-00409,30,Female,UK,46983,3549,10,354.9,Toys & Games,Social Media,UPI,Desktop,At-Risk,3.0,14,0,1178,0.429,0.158,1,730,30.0,6,0.383,0.164,0,4,1,0,Europe,1792.95,0.1739,0.0755,0.965,0.445,Gold,High,Millennial (26-35),1-2yr,Bouncer,0.4848,3,-0.46138147787786066,-0.32971658769303924
ECO-00410,55,Male,France,68902,4542,10,454.2,Toys & Games,Organic Search,Credit Card,Mobile,Hibernating,3.0,33,0,13510,0.166,0.064,2,2212,30.0,7,0.498,0.328,2,4,0,1,Europe,2550.79,0.2357,0.0659,0.9175,0.3525,Platinum,Premium,Boomer (46-55),4yr+,Bouncer,0.493,3,0.06732018414574217,0.3576794511004799
ECO-00411,53,Male,Mexico,35157,3269,5,653.8,Toys & Games,Organic Search,UPI,Mobile,Lost,5.0,98,0,14182,0.182,0.1,1,350,47.0,7,0.416,0.387,0,7,1,1,Latin America,2942.1,0.1938,0.093,0.755,0.7525,Platinum,Mid,Boomer (46-55),3-12mo,Bouncer,0.3751,2,0.37741488273859,-1.0402634863978026
ECO-00412,62,Female,Brazil,23215,1822,10,182.2,Books & Media,Organic Search,Crypto,Mobile,Hibernating,4.0,138,1,11359,0.325,0.355,3,1946,49.0,8,0.496,0.12,4,3,1,1,Latin America,940.15,0.3029,0.0785,0.655,0.76,Silver,Low,Senior (56+),4yr+,Bouncer,0.3331,2,-0.9239475722477101,1.3094659696599191
ECO-00413,39,Female,USA,14990,999,10,99.9,Electronics,Paid Ads,Buy Now Pay Later,Desktop,At-Risk,2.0,9,0,2091,0.183,0.104,1,1282,30.0,4,0.375,0.538,0,6,1,0,North America,358.04,0.1074,0.0666,0.9775,0.43,Bronze,Low,Gen X (36-45),2-4yr,Bouncer,0.4254,3,-1.8184724723586894,-1.0942662398634717
ECO-00414,31,Female,Germany,49764,2597,16,162.31,Beauty & Care,Email,Debit Card,Desktop,Hibernating,5.0,30,0,7096,0.093,0.414,3,2480,30.0,7,0.155,0.39,1,3,1,0,Europe,1521.84,0.1449,0.0522,0.925,0.4525,Gold,High,Millennial (26-35),4yr+,Bouncer,0.482,0,-0.48997162233514674,0.9313762139168621
ECO-00415,43,Male,France,10101,769,8,96.12,Sports & Fitness,Social Media,Wallet,Desktop,New Customer,3.0,39,0,3332,0.156,0.147,2,1975,60.0,3,0.387,0.752,4,4,1,0,Europe,393.57,0.1298,0.0761,0.9025,0.4225,Bronze,Low,Gen X (36-45),4yr+,Bouncer,0.3818,3,-1.6083632633612728,-1.2248533186067865
ECO-00416,28,Female,France,53053,2710,11,246.36,Electronics,Social Media,Wallet,Desktop,Lost,3.0,67,0,4332,0.132,0.087,2,340,119.0,6,0.56,0.294,0,2,0,0,Europe,1484.54,0.1138,0.0511,0.8325,0.045,Gold,High,Millennial (26-35),3-12mo,Bouncer,0.4233,3,-0.8261403183237024,-0.6260022763185027
ECO-00417,45,Female,Canada,37018,1948,9,216.44,Beauty & Care,Email,UPI,Tablet,Loyal,5.0,114,0,12214,0.12,0.192,1,1489,30.0,7,0.684,0.653,3,5,1,0,North America,1573.98,0.1175,0.0526,0.715,0.4525,Gold,Mid,Gen X (36-45),2-4yr,Bouncer,0.3514,2,-0.5268928267417841,-0.8664850333725201
ECO-00418,22,Female,Australia,36309,2736,9,304.0,Toys & Games,Email,Crypto,Mobile,Potential Loyalist,5.0,61,0,14807,0.294,0.146,0,1723,30.0,3,0.656,0.116,3,4,1,1,Asia Pacific,2336.54,0.241,0.0754,0.8475,0.7225,Platinum,Mid,Gen Z (18-25),4yr+,Bouncer,0.4175,0,-0.00725976666576278,0.33819845472679216
ECO-00419,42,Female,India,131194,10614,5,2122.8,Sports & Fitness,Organic Search,Debit Card,Smart TV,At-Risk,3.0,20,0,3720,0.273,0.153,3,1960,30.0,9,0.506,0.441,2,3,0,0,Asia Pacific,5394.03,0.1566,0.0809,0.95,0.0675,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.627,1,2.5840418104756604,-1.6883911049018236
ECO-00420,18,Female,South Korea,12056,677,5,135.4,Electronics,Referral,UPI,Mobile,Hibernating,4.0,127,1,9102,0.344,0.01,1,1249,39.0,4,0.2,0.641,3,6,1,1,Asia Pacific,536.18,0.2493,0.0562,0.6825,0.73,Bronze,Low,Gen Z (18-25),2-4yr,Bouncer,0.285,2,-1.2733775098396705,-0.46451565777027526
ECO-00421,34,Male,South Korea,14007,528,13,40.62,Sports & Fitness,Email,Buy Now Pay Later,Desktop,New Customer,4.0,74,1,5127,0.183,0.237,1,638,30.0,7,0.155,0.244,2,1,1,1,Asia Pacific,322.29,0.2424,0.0377,0.815,0.7525,Bronze,Low,Millennial (26-35),1-2yr,Bouncer,0.3743,0,-1.5254971999713556,1.2688744116034865
